"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
0.000000000E0,-4.038214684E-6,3.119185567E-5,5.166053772E-3,5.166149515E-3
1.000000000E-2,1.451162621E-3,8.393339813E-4,5.167007446E-3,5.432156150E-3
2.000750000E-2,6.650239229E-3,-7.357576862E-3,3.150367737E-2,3.302788680E-2
3.000750000E-2,-1.778884418E-2,-1.062615588E-2,4.107379913E-2,4.600451219E-2
4.000750000E-2,-3.161855042E-2,-5.886728317E-2,1.129035950E-1,1.311956993E-1
5.000750000E-2,1.168549433E-2,-2.053839713E-2,-1.879024506E-2,3.019022762E-2
6.000750000E-2,-5.080867559E-4,-1.081369910E-2,5.064296722E-2,5.178710621E-2
7.000750000E-2,-1.252609864E-2,-2.960096672E-2,2.909469604E-2,4.335460432E-2
8.000750000E-2,2.341344953E-6,-1.170601789E-2,5.303001404E-2,5.430665934E-2
9.000750000E-2,1.930369809E-2,-1.665639132E-2,1.056995392E-1,1.087311396E-1
1.000075000E-1,-8.613927290E-3,-2.638453152E-3,6.977272034E-2,7.035192735E-2
1.100075000E-1,-1.334761828E-2,-1.010571234E-2,4.822540283E-2,5.104873959E-2
1.200075000E-1,-1.142990217E-2,-1.994939055E-3,3.387832642E-2,3.581010257E-2
1.300081150E-1,1.013497077E-2,9.862916544E-3,4.106235504E-2,4.342938817E-2
1.400081150E-1,1.391495764E-2,1.837268472E-2,6.499481201E-2,6.896018546E-2
1.500081150E-1,2.143550664E-3,-2.002574690E-2,1.033039093E-1,1.052488623E-1
1.600081150E-1,-7.374394685E-3,-9.754230268E-4,6.738948822E-2,6.779879254E-2
1.700081150E-1,6.348039955E-3,1.087240782E-2,2.189445496E-2,2.525616798E-2
1.800081150E-1,-1.285734773E-2,2.035680413E-2,2.189445496E-2,3.254347896E-2
1.900081150E-1,-6.804689765E-3,-9.415427223E-3,6.739234924E-2,6.838627647E-2
2.000081150E-1,-2.001333982E-3,-2.883627452E-2,9.612369537E-2,1.003757983E-1
2.100081150E-1,-1.027603820E-2,3.070091829E-3,1.080970764E-1,1.086278065E-1
2.200081150E-1,8.831331506E-3,4.386092722E-2,6.260585785E-2,7.694976797E-2
2.300081150E-1,8.742270991E-3,2.850369550E-3,5.782032013E-2,5.854691562E-2
2.400081150E-1,2.059075236E-2,1.005924121E-2,5.303192139E-2,5.777155098E-2
2.500081150E-1,1.035234146E-2,-2.832830325E-2,-2.051353455E-3,3.023031243E-2
2.600081150E-1,2.358028665E-3,-2.031795122E-2,1.709651947E-2,2.665840241E-2
2.700086700E-1,7.146194577E-3,1.052869670E-2,3.864479065E-2,4.068588693E-2
2.800086700E-1,-7.143896073E-3,1.510023326E-2,9.371376038E-2,9.519097215E-2
2.900086700E-1,-2.616852336E-2,-1.756638754E-3,8.174324036E-2,8.584774160E-2
3.000086700E-1,-1.435864531E-2,-5.260781385E-3,8.175754547E-2,8.317537350E-2
3.100086700E-1,-4.889225587E-3,-3.155933693E-2,3.626632690E-2,4.832331468E-2
3.200081700E-1,-2.111103386E-4,-3.154835477E-2,4.584217072E-2,5.564932949E-2
3.300081700E-1,8.812235668E-3,1.865573600E-2,1.711463928E-2,2.680676894E-2
3.400081700E-1,1.828174107E-2,9.117295966E-3,2.190208435E-2,2.995076695E-2
3.500081700E-1,-5.082359537E-3,1.949021965E-2,6.259155273E-2,6.575257800E-2
3.600081700E-1,-7.364684716E-3,1.005493198E-2,8.653545380E-2,8.742839929E-2
3.700081700E-1,-1.213928871E-2,-6.567214616E-3,8.174705505E-2,8.290399054E-2
3.800084360E-1,-7.408743724E-3,-1.616650075E-2,4.343795776E-2,4.693720704E-2
3.900084360E-1,-2.659037709E-4,-1.854306459E-2,4.104423523E-2,4.503937383E-2
4.000084360E-1,7.760822773E-4,-5.731957965E-3,2.429485321E-2,2.497393718E-2
4.100084360E-1,3.119207919E-3,3.966664895E-2,5.781459808E-2,7.018333313E-2
4.200084360E-1,1.028161496E-4,1.451160759E-2,8.175563812E-2,8.303361783E-2
4.300081690E-1,-2.867969871E-2,2.878462337E-2,9.133243561E-2,9.996346060E-2
4.400081690E-1,-5.942497402E-3,2.565382048E-3,1.009244919E-1,1.011318324E-1
4.500081690E-1,-1.426672190E-2,-5.297558382E-3,4.347991943E-2,4.606633123E-2
4.600081690E-1,-1.708418131E-5,-1.252440829E-2,3.150749207E-2,3.390550326E-2
4.700081690E-1,-4.982504994E-3,-1.740691066E-2,4.347801208E-2,4.709738241E-2
4.800081690E-1,1.996694878E-2,1.349772327E-2,1.714038849E-2,2.957465967E-2
4.900081690E-1,1.527139544E-2,4.997129552E-3,3.627872467E-2,3.967786141E-2
5.000081690E-1,2.479974926E-2,1.453836169E-2,6.501007080E-2,7.108235245E-2
5.100081690E-1,-3.980699927E-3,-1.183952205E-2,6.022071838E-2,6.150248106E-2
5.200086690E-1,-1.828341559E-2,-1.905166730E-2,6.740379333E-2,7.239144057E-2
5.300086690E-1,-6.418425590E-3,5.279202014E-5,5.782699585E-2,5.818213148E-2
5.400086690E-1,-1.683611423E-3,7.148723118E-3,4.106616974E-2,4.171773108E-2
5.500086690E-1,2.453804761E-2,-2.218317240E-5,2.909469604E-2,3.806070954E-2
5.600086690E-1,7.919313386E-3,8.538392372E-3,2.907848358E-2,3.132375897E-2
5.700081690E-1,1.037718542E-2,5.983177572E-3,5.062770844E-2,5.202546735E-2
5.800081690E-1,1.497635897E-2,-1.721829362E-2,6.738376617E-2,7.114304539E-2
5.900081690E-1,-1.328446157E-2,-1.883528009E-2,7.455635071E-2,7.803777371E-2
6.000081690E-1,-1.578309946E-2,-1.395427436E-2,5.300807953E-2,5.704107727E-2
6.100081690E-1,-9.703693911E-3,1.053718664E-2,2.428531647E-2,2.819522253E-2
6.200081690E-1,-2.173428237E-2,5.820215680E-3,5.062198639E-2,5.539710685E-2
6.300084350E-1,1.731685922E-2,6.300201174E-3,6.500625610E-2,6.756759194E-2
6.400084350E-1,2.783268690E-3,1.351675577E-2,6.979370117E-2,7.114499276E-2
6.500084350E-1,4.251765087E-3,-2.356162854E-2,4.584312439E-2,5.171866104E-2
6.600084350E-1,-3.207491711E-3,-8.089279756E-3,5.302143097E-2,5.373077882E-2
6.700084350E-1,-1.522814669E-2,8.696056902E-3,3.626155853E-2,4.027925625E-2
6.800081680E-1,3.747135401E-3,3.811006434E-3,6.020259857E-2,6.043937184E-2
6.900081680E-1,-8.264003322E-3,6.101984065E-3,5.302047729E-2,5.400647158E-2
7.000081680E-1,-4.515364766E-3,5.513283890E-3,6.261062622E-2,6.301488185E-2
7.100081680E-1,1.460571587E-2,7.803232875E-3,4.585075378E-2,4.874945130E-2
7.200081680E-1,-4.660815001E-3,2.220156416E-2,4.824542999E-2,5.331279549E-2
7.300081680E-1,6.164338440E-3,-1.607417315E-2,5.782222748E-2,6.033065640E-2
7.400081680E-1,-2.741869539E-4,5.185918417E-3,5.302429199E-2,5.327799236E-2
7.500081680E-1,9.068250656E-4,-1.144429762E-2,4.584980011E-2,4.726519279E-2
7.600081680E-1,-2.148679271E-2,-2.356324345E-2,4.344844818E-2,5.389504942E-2
7.700086680E-1,6.787784398E-3,6.372116506E-3,3.867149353E-2,3.977640378E-2
7.800086680E-1,1.146398671E-2,3.869495122E-3,4.345989227E-2,4.511272792E-2
7.900091680E-1,2.500429749E-3,-1.044986211E-2,5.302524567E-2,5.410294303E-2
8.000091680E-1,2.643762715E-2,1.475252211E-3,4.344749451E-2,5.088034274E-2
8.100091680E-1,-6.724484265E-3,-6.306769792E-3,4.343318939E-2,4.440085556E-2
8.200086680E-1,-1.390686072E-2,-4.006900825E-3,4.103946686E-2,4.351659304E-2
8.300086680E-1,-6.724841893E-3,1.037125289E-2,5.061626434E-2,5.210367167E-2
8.400086680E-1,-9.216157719E-3,7.016225718E-4,4.103946686E-2,4.206741824E-2
8.500086680E-1,-1.880618185E-2,1.252054702E-2,3.625106812E-2,4.271506190E-2
8.600086680E-1,-7.072726265E-3,8.662307635E-3,4.344749451E-2,4.486361342E-2
8.700086680E-1,4.841336980E-3,6.348310970E-3,4.105377197E-2,4.182286204E-2
8.800089340E-1,4.674252123E-3,6.369537674E-3,5.302429199E-2,5.360965570E-2
8.900089340E-1,1.261577010E-3,1.380147785E-2,4.584884644E-2,4.789769396E-2
9.000089340E-1,-1.321541518E-2,1.730998047E-3,6.500339508E-2,6.635574523E-2
9.100089340E-1,1.073724777E-2,4.093144089E-3,4.584980011E-2,4.726781662E-2
9.200089340E-1,-8.522018790E-3,8.832217194E-3,5.063724518E-2,5.210339206E-2
9.300086670E-1,7.732614875E-3,-1.707560569E-2,6.022644043E-2,6.307609507E-2
9.400086670E-1,-1.837667078E-3,-5.191850476E-3,5.543804169E-2,5.571093966E-2
9.500086670E-1,6.049897522E-3,-1.876658201E-2,6.021308899E-2,6.335930828E-2
9.600086670E-1,3.657065332E-3,5.088013597E-3,5.063724518E-2,5.102345155E-2
9.700086670E-1,3.615424037E-3,5.039472133E-3,5.063724518E-2,5.101566592E-2
9.800086670E-1,1.220725477E-3,-2.176342532E-3,4.584884644E-2,4.591670020E-2
9.900086670E-1,-1.080807298E-2,-4.611692391E-3,4.584789276E-2,4.732981533E-2
1.000008667E0,-1.091619208E-2,-1.913210936E-2,5.781936646E-2,6.187309589E-2
1.010009167E0,2.321529761E-2,-8.356386796E-3,5.303859711E-2,5.849676937E-2
1.020009633E0,-8.348450065E-4,1.054594293E-3,4.346084595E-2,4.348165436E-2
1.030009633E0,-8.334405720E-4,3.412984777E-3,6.261539459E-2,6.271387987E-2
1.040010133E0,-3.125559539E-3,-7.505947258E-3,6.499385834E-2,6.550045792E-2
1.050010133E0,4.072075710E-3,-9.883886203E-3,3.865623474E-2,4.010707533E-2
1.060010133E0,-5.630536005E-3,1.169850491E-2,4.583930969E-2,4.764242087E-2
1.070009633E0,-3.279682249E-3,1.891340502E-2,4.583835602E-2,4.969535277E-2
1.080009633E0,3.846028820E-3,1.892679743E-2,5.541515350E-2,5.868436620E-2
1.090009133E0,6.364589557E-3,-1.269670855E-2,4.104995728E-2,4.343746540E-2
1.100009133E0,-6.826426834E-4,-3.106629010E-3,4.105091095E-2,4.117395335E-2
1.110009133E0,1.655049622E-3,-1.510527451E-2,1.950263977E-2,2.472370250E-2
1.120009133E0,-1.766711101E-2,-7.785521448E-4,2.189636230E-2,2.814575700E-2
1.130009399E0,-2.011469007E-2,2.786618099E-2,4.823303223E-2,5.922457427E-2
1.140009399E0,-2.849034965E-3,2.034039237E-2,6.499481201E-2,6.816285022E-2
1.150009399E0,4.864083603E-3,1.481055375E-2,8.175754547E-2,8.323045148E-2
1.160009399E0,2.426451072E-3,7.533901837E-3,6.499767303E-2,6.547781946E-2
1.170009399E0,-4.625283182E-3,-8.532404900E-5,4.584312439E-2,4.607594360E-2
1.180009132E0,-7.000308484E-3,-5.288633052E-3,4.584407806E-2,4.667604795E-2
1.190009132E0,1.683381945E-2,-7.611167151E-3,3.866004944E-2,4.284748260E-2
1.200009132E0,1.433361322E-2,-1.471091248E-2,5.302619934E-2,5.686511435E-2
1.210009132E0,-1.404620707E-4,-1.713759452E-2,2.668762207E-2,3.171665252E-2
1.220009132E0,-1.462688670E-2,-1.000101771E-2,5.063056946E-2,5.364159518E-2
1.230009132E0,-1.937463880E-2,2.565351315E-3,5.781269073E-2,6.102675533E-2
1.240009132E0,6.850333884E-3,1.198806241E-2,6.260204315E-2,6.410660279E-2
1.250009132E0,9.182943031E-3,7.099639624E-3,5.302429199E-2,5.427989376E-2
1.260009132E0,-5.059484392E-4,-7.240935229E-3,3.626441956E-2,3.698371605E-2
1.270009632E0,-6.215292960E-4,-9.736523032E-3,4.584026337E-2,4.686700252E-2
1.280009632E0,-3.075450659E-3,-1.222693361E-2,4.823589325E-2,4.985637071E-2
1.290009632E0,4.070764408E-3,4.493018147E-3,5.062961578E-2,5.099133583E-2
1.300009632E0,1.598891988E-2,-7.513048127E-3,5.541801453E-2,5.816569251E-2
1.310009132E0,-7.652696222E-4,-4.205792211E-4,4.823493958E-2,4.824284320E-2
1.320008665E0,-8.301511407E-3,-7.271349896E-3,4.823398590E-2,4.948034981E-2
1.330008665E0,3.737883642E-3,-1.441836357E-4,5.302238464E-2,5.315417045E-2
1.340008165E0,-1.159815118E-3,1.459813304E-2,7.217597961E-2,7.364660680E-2
1.350008165E0,1.311180927E-2,-4.648976494E-3,7.456970215E-2,7.585626542E-2
1.360008165E0,-3.651181236E-3,9.549618699E-3,6.738662720E-2,6.815778655E-2
1.370008165E0,-1.248475164E-3,2.401749138E-3,4.344367981E-2,4.352792672E-2
1.380008431E0,-3.690738231E-3,7.215294056E-3,6.259822845E-2,6.312067983E-2
1.390008431E0,3.443840891E-3,-9.520732798E-3,4.344367981E-2,4.460782116E-2
1.400008431E0,3.319928423E-3,-2.171855420E-2,4.583835602E-2,5.083180504E-2
1.410008431E0,9.942557663E-4,6.918729283E-3,4.823303223E-2,4.873687267E-2
1.420008431E0,-3.841431811E-3,2.598506957E-2,6.738662720E-2,7.232522357E-2
1.430008164E0,-1.432934776E-3,1.144716702E-2,7.456970215E-2,7.545681820E-2
1.440008164E0,-1.585398056E-2,1.826283056E-3,4.583835602E-2,4.853698478E-2
1.450008164E0,-1.608736813E-2,-3.036182374E-3,4.823303223E-2,5.093571649E-2
1.460008164E0,-1.088700257E-2,-8.852388710E-4,4.823398590E-2,4.945531184E-2
1.470008164E0,-1.824264787E-2,1.111858059E-2,4.583835602E-2,5.057244228E-2
1.480008164E0,1.629924402E-3,-6.037728861E-3,2.668666840E-2,2.740965329E-2
1.490008164E0,-1.004492864E-2,-1.445990987E-3,4.105377197E-2,4.228952204E-2
1.500008164E0,9.000988677E-3,5.697237328E-3,5.302524567E-2,5.408468349E-2
1.510008164E0,-5.362590775E-3,5.549240857E-3,3.147697449E-2,3.240912490E-2
1.520008664E0,1.773772761E-3,-1.365338545E-2,4.344749451E-2,4.557681410E-2
1.530008664E0,-2.557970583E-4,-8.810495958E-3,4.584312439E-2,4.668278403E-2
1.540008664E0,-6.979547441E-3,-8.422872983E-3,3.866100311E-2,4.017875102E-2
1.550008664E0,-1.181016490E-2,-1.152574085E-3,5.302715302E-2,5.433863615E-2
1.560008664E0,1.494064927E-4,8.330143988E-3,5.302715302E-2,5.367767299E-2
1.570008164E0,4.947930574E-3,-5.954162218E-3,5.781555176E-2,5.833157027E-2
1.580008164E0,-1.146210358E-2,-5.643194541E-3,5.063343048E-2,5.222039587E-2
1.590008164E0,-4.396688193E-3,1.574232802E-2,5.063247681E-2,5.320525788E-2
1.600008164E0,8.057394996E-3,-1.791360974E-2,5.781841278E-2,6.106380175E-2
1.610008164E0,-2.305534109E-2,1.082865987E-2,3.148174286E-2,4.049578695E-2
1.620008164E0,-5.647718906E-3,-2.512980998E-2,4.345417023E-2,5.051404744E-2
1.630008430E0,9.197996929E-3,-3.083893098E-3,3.148460388E-2,3.294531569E-2
1.640008430E0,-2.927364036E-2,4.048339091E-3,5.542659760E-2,6.281275978E-2
1.650008430E0,4.755463451E-3,-1.256238297E-2,4.345607758E-2,4.548470706E-2
1.660008430E0,7.563486695E-3,6.962987129E-3,8.415985107E-2,8.478543539E-2
1.670008430E0,2.111382782E-4,2.097312827E-3,2.669715881E-2,2.678024625E-2
1.680008163E0,-4.695154727E-3,-7.525832392E-3,1.472473145E-2,1.719012354E-2
1.690008163E0,-2.413354814E-3,4.341300111E-3,9.134197235E-2,9.147692103E-2
1.700008163E0,-9.636521339E-3,1.803209074E-3,6.500530243E-2,6.574042478E-2
1.710008163E0,9.524112567E-3,-1.979815401E-2,3.866767883E-2,4.447319427E-2
1.720008163E0,-4.888452590E-3,-2.467823029E-2,3.627395630E-2,4.414421734E-2
1.730008163E0,9.665163234E-3,-1.679837331E-2,5.063915253E-2,5.422107058E-2
1.740008163E0,9.664276615E-3,-1.841607876E-2,4.585075378E-2,5.034721265E-2
1.750008163E0,-2.504166216E-3,1.397048589E-3,4.106140137E-2,4.116140517E-2
1.760008663E0,9.396201000E-3,1.163469441E-2,6.500339508E-2,6.670154480E-2
1.770009129E0,-4.360191524E-4,-4.689783789E-3,4.345321655E-2,4.370773631E-2
1.780009129E0,-1.241186634E-2,4.782494623E-3,4.584693909E-2,4.773749579E-2
1.790009129E0,2.096235752E-3,-1.149217412E-2,5.542469025E-2,5.664239189E-2
1.800009129E0,-2.776589245E-3,-1.521734055E-3,4.105949402E-2,4.118139351E-2
1.810009129E0,2.078145742E-3,3.156232182E-3,4.345226288E-2,4.361627724E-2
1.820008629E0,1.166321710E-2,5.461176857E-3,6.021213531E-2,6.157399065E-2
1.830008629E0,-1.232763380E-2,2.451309003E-2,4.584789276E-2,5.343118386E-2
1.840008629E0,-2.744678408E-3,-4.323272500E-3,6.021308899E-2,6.043045615E-2
1.850008629E0,-9.700946510E-3,-1.199416630E-2,2.669429779E-2,3.083105452E-2
1.860008629E0,-7.304057479E-3,1.905464381E-2,4.345417023E-2,4.800722463E-2
1.870008629E0,-1.653426513E-2,1.869676635E-3,4.585075378E-2,4.877672843E-2
1.880009129E0,-1.412113756E-2,2.573191002E-2,5.063915253E-2,5.853085928E-2
1.890009129E0,-1.538198441E-3,-1.170976553E-3,5.303573608E-2,5.307095762E-2
1.900009129E0,8.572369814E-3,1.268169377E-2,5.782604218E-2,5.981774013E-2
1.910009129E0,2.073176391E-2,-4.646452609E-3,3.867244720E-2,4.412429863E-2
1.920009129E0,-1.523808017E-2,-1.192012802E-2,4.825019836E-2,5.198432631E-2
1.930008862E0,-1.293830574E-2,2.868058905E-2,5.543231964E-2,6.373945406E-2
1.940008862E0,2.305169404E-2,1.632910781E-2,4.106807709E-2,4.984583549E-2
1.950008862E0,6.021272391E-3,-1.307851169E-2,5.543231964E-2,5.727167930E-2
1.960008862E0,-6.311453879E-3,3.239293583E-3,6.979751587E-2,7.015711435E-2
1.970008862E0,-3.920242190E-3,-1.361388806E-2,4.824924469E-2,5.028613984E-2
1.980008862E0,-3.950335085E-3,-8.919280022E-3,5.782604218E-2,5.864307169E-2
1.990008862E0,-1.363927498E-2,-1.141174790E-2,3.867149353E-2,4.256456536E-2
2.000008862E0,-3.803685308E-3,-1.569204032E-3,3.388404846E-2,3.413296300E-2
2.010008862E0,-1.103131846E-2,7.835431024E-4,2.191257477E-2,2.454515960E-2
2.020009362E0,6.186176091E-3,-1.095473394E-2,4.346179962E-2,4.524602741E-2
2.030009362E0,-1.051412150E-2,-8.657527156E-3,4.825210571E-2,5.013746337E-2
2.040009362E0,4.155315459E-3,-5.911261775E-3,5.543422699E-2,5.590315898E-2
2.050009362E0,1.613940299E-2,3.561637364E-3,4.585742950E-2,4.874494261E-2
2.060008862E0,4.088219255E-3,-5.648841150E-3,4.825115204E-2,4.875240113E-2
2.070008395E0,-9.907707572E-4,-5.112108774E-4,5.303955078E-2,5.305126681E-2
2.080008395E0,1.261197031E-3,7.079089060E-3,3.867149353E-2,3.933431748E-2
2.090008395E0,-1.557484269E-3,9.784728289E-3,5.543041229E-2,5.630894487E-2
2.100008395E0,-1.358291134E-2,2.560572699E-3,5.303668976E-2,5.480823363E-2
2.110008395E0,-1.791660488E-2,7.092331070E-3,6.021976471E-2,6.322757272E-2
2.120008395E0,-3.600027412E-3,-1.922431588E-2,3.148937225E-2,3.706905830E-2
2.130008661E0,-6.032798439E-3,7.020480465E-3,5.543136597E-2,5.619891579E-2
2.140008661E0,-3.217045218E-3,9.328975342E-3,2.670192719E-2,2.846703490E-2
2.150008661E0,-1.764796674E-2,2.055682708E-3,3.627872467E-2,4.039582188E-2
2.160008661E0,4.369333386E-3,-1.242419519E-2,3.867435455E-2,4.085532279E-2
2.170008661E0,4.441712052E-3,-2.884927206E-3,4.346275330E-2,4.378427269E-2
2.180008161E0,2.109630965E-2,-2.794238273E-3,5.782890320E-2,6.162015980E-2
2.190008161E0,3.873787820E-3,1.207067259E-2,4.106712341E-2,4.297925074E-2
2.200008161E0,1.579485834E-2,-4.670505878E-3,4.346084595E-2,4.647726654E-2
2.210008161E0,-5.809787661E-3,1.922559924E-2,2.909564972E-2,3.535440753E-2
2.220008161E0,-8.515648544E-3,-7.656249218E-3,5.303764343E-2,5.425980136E-2
2.230008161E0,-1.330507174E-2,4.271354992E-3,4.824924469E-2,5.023205173E-2
2.240008161E0,-1.378692687E-3,6.625025067E-3,4.106616974E-2,4.161997174E-2
2.250008161E0,1.994023658E-2,1.814253628E-3,5.303668976E-2,5.669034320E-2
2.260008161E0,7.851079106E-3,-7.465677336E-4,5.782508850E-2,5.836041181E-2
2.270008661E0,-6.998904049E-3,-3.543141298E-3,5.064010620E-2,5.124411053E-2
2.280008661E0,1.449128240E-2,6.054931320E-3,2.909183502E-2,3.306046467E-2
2.290008661E0,9.598774835E-3,-3.503398970E-3,4.106330872E-2,4.231554803E-2
2.300008661E0,7.220130414E-3,-5.986574106E-3,5.303478241E-2,5.385775244E-2
2.310008661E0,-7.811076939E-4,2.047261968E-2,5.542564392E-2,5.909094931E-2
2.320008161E0,-5.561735481E-3,8.460036479E-3,3.866577148E-2,3.996932578E-2
2.330008161E0,-1.035898924E-3,1.033010706E-2,4.345321655E-2,4.467623784E-2
2.340008161E0,8.363118395E-3,-4.579158500E-3,3.866481781E-2,3.982309102E-2
2.350008161E0,-2.557519823E-2,-9.859260172E-3,5.063533783E-2,5.757806191E-2
2.360008161E0,-8.871935308E-3,-9.905759245E-3,3.627014160E-2,3.863105582E-2
2.370008161E0,-1.739624888E-3,1.966342330E-3,3.387546539E-2,3.397705038E-2
2.380008427E0,-1.324701682E-2,1.400303748E-2,5.303192139E-2,5.642652921E-2
2.390008427E0,5.859125406E-3,-7.516501471E-3,3.866577148E-2,3.982297113E-2
2.400008427E0,1.299310848E-2,1.966883428E-3,4.584884644E-2,4.769492864E-2
2.410008427E0,9.130910039E-4,-7.651533000E-3,3.387737274E-2,3.474271256E-2
2.420008427E0,-8.783616126E-3,1.873910427E-3,3.387641907E-2,3.504675764E-2
2.430008160E0,-1.563445851E-2,-2.723639831E-3,5.063724518E-2,5.306585631E-2
2.440008160E0,-3.594487906E-3,1.968285069E-3,5.782032013E-2,5.796536819E-2
2.450008160E0,-6.021931767E-4,-2.670817450E-2,5.542755127E-2,6.152968927E-2
2.460008160E0,-1.000271365E-2,-2.388159744E-3,4.585075378E-2,4.698988412E-2
2.470008160E0,-2.477735281E-3,-1.993515529E-3,4.106330872E-2,4.118626712E-2
2.480008160E0,2.319943160E-3,-1.161242928E-2,5.064010620E-2,5.200625930E-2
2.490008160E0,-2.249438316E-3,3.401684575E-3,4.106330872E-2,4.126532144E-2
2.500008160E0,2.539876848E-3,1.062590908E-2,5.303478241E-2,5.414839853E-2
2.510008160E0,4.838325083E-3,1.291236933E-2,4.585170746E-2,4.788024382E-2
2.520008660E0,1.201499626E-2,3.305960447E-3,4.345703125E-2,4.520844030E-2
2.530008660E0,1.202397794E-2,-6.313128397E-3,5.064010620E-2,5.242949544E-2
2.540008660E0,-1.197453961E-2,-1.358655933E-2,4.824638367E-2,5.153346224E-2
2.550008660E0,6.995938718E-3,-1.324460655E-2,5.063915253E-2,5.280801577E-2
2.560008660E0,-5.136094987E-4,1.628846861E-3,4.824447632E-2,4.827469764E-2
